JobCode,CostFamilyL2Code,CostFamilyL2Description,documentDate,pbsCode,pbsDescription,revisedQuantity,RevisedRate,workDoneQuantity,ActualRate,ACWP
$#17JCDE,2110,Formwork,2019-04-30 00:00:00.000,6063-2110-002,L&T Formwork,475991,598,129292,610,78868120
$#17JCDE,2110,Formwork,2019-06-30 00:00:00.000,6063-2110-002,L&T Formwork,475991,598,154557,595,91961415
$#18JCDE,2110,Formwork,2019-03-31 00:00:00.000,6063-2110-001,Conventional Formwork,81007.45,461,19138,273,5224674
$#18JCDE,2110,Formwork,2019-05-31 00:00:00.000,6063-2110-001,Conventional Formwork,81007.45,461,33052,231,7635012
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2021-08-31 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",6862,6733,1946,13001,25299946
$#18JCDE,2195,"Doors, Windows, Ventilators, Rolling Shutters",2021-12-31 00:00:00.000,6067-2195-001,"Doors, Windows, Ventilators, Rolling Shutters",6862,5815,2338,13113,30658194
$#18JCDE,2110,Formwork,2019-06-30 00:00:00.000,6063-2110-003,Aluminium Formwork,871967.64,374,1765.2,5783,10208151.6
$#18JCDE,2180,Flooring & Cladding,2020-02-29 00:00:00.000,6066-2180-001,Flooring & Cladding,79111,1193,12234.05,1706,20871289.3
$#18JCDE,2180,Flooring & Cladding,2020-06-30 00:00:00.000,6066-2180-001,Flooring & Cladding,79111,1193,25485.62,762,19420042.44
$#18JCDE,2110,Formwork,2019-06-30 00:00:00.000,6063-2110-002,L&T Formwork,1908.7,496,729,455,331695
$#18JCDE,2110,Formwork,2020-01-31 00:00:00.000,6063-2110-002,L&T Formwork,1908.7,444,729,1108,807732
$#18JCDE,2110,Formwork,2020-02-29 00:00:00.000,6063-2110-002,L&T Formwork,1908.7,493,729,1127,821583
$#18JCDE,2060,Concreting,2019-04-30 00:00:00.000,6062-2060-005,Precast Concreting,19973.43,5197,1490.12,8806,13121996.72
$#19JCDE,2010,Earthwork,2021-09-30 00:00:00.000,6061-2010-006,Backfilling,1010814.24,124,242995.82,207,50300134.74
$#19JCDE,2010,Earthwork,2021-11-30 00:00:00.000,6061-2010-006,Backfilling,1010814.24,124,264116.02,239,63123728.78
$#19JCDE,2010,Earthwork,2022-02-28 00:00:00.000,6061-2010-006,Backfilling,1010814.24,124,274676.02,232,63724836.64
$#18JCDE,2060,Concreting,2020-02-29 00:00:00.000,6062-2060-002,Concreting,38022.24,4114,21292.83,4132,87981973.56
$#18JCDE,2060,Concreting,2020-06-30 00:00:00.000,6062-2060-002,Concreting,38022.24,4112,23984.83,3947,94668124.01
$#18JCDE,2060,Concreting,2021-01-31 00:00:00.000,6062-2060-002,Concreting,38022.24,4118,27575.33,4507,124282012.31
$#18JCDE,2060,Concreting,2021-08-31 00:00:00.000,6062-2060-002,Concreting,38022.24,4112,27594.33,4519,124698777.27
$#18JCDE,2060,Concreting,2021-12-31 00:00:00.000,6062-2060-002,Concreting,38022.24,3879,27594.33,4892,134991462.36
$#18JCDE,2060,Concreting,2022-05-31 00:00:00.000,6062-2060-002,Concreting,38022.24,3906,27594.33,5224,144152779.92
$#18JCDE,2100,Reinforcement Steel Work,2019-05-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,3615.01,47831,1072,56169,60213168
$#18JCDE,2100,Reinforcement Steel Work,2019-09-30 00:00:00.000,6064-2100-001,Reinforcement Steel Work,3615.01,47559,1072,59040,63290880
$#18JCDE,2100,Reinforcement Steel Work,2019-11-30 00:00:00.000,6064-2100-001,Reinforcement Steel Work,3615.01,47708,1072,59071,63324112
$#18JCDE,2100,Reinforcement Steel Work,2020-05-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,3615.01,47752,1072,59219,63482768
$#18JCDE,2045,Waterproofing,2019-10-31 00:00:00.000,6066-2045-001,Waterproofing,86066.9,389,358.56,1173,420590.88
$#18JCDE,2045,Waterproofing,2019-12-31 00:00:00.000,6066-2045-001,Waterproofing,86066.9,389,358.56,1173,420590.88
$#18JCDE,2045,Waterproofing,2020-10-31 00:00:00.000,6066-2045-001,Waterproofing,86066.9,389,358.56,1173,420590.88
$#19JCDE,2045,Waterproofing,2022-10-31 00:00:00.000,6066-2045-001,Waterproofing,996158.42,500,68169.82,325,22155191.5
$#18JCDE,2060,Concreting,2020-02-29 00:00:00.000,6062-2060-002,Concreting,75507,3918,3545.47,4265,15121429.55
$#18JCDE,2110,Formwork,2019-08-31 00:00:00.000,6063-2110-002,L&T Formwork,183702.72,438,6659.17,452,3009944.84
$#18JCDE,2010,Earthwork,2019-10-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),72818.16,246,50375.37,99,4987161.63
$#18JCDE,2110,Formwork,2019-01-31 00:00:00.000,6063-2110-003,Aluminium Formwork,9674309.89,85,14517.32,558,8100664.56
$#18JCDE,2010,Earthwork,2019-12-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),72818.16,246,50375.37,99,4987161.63
$#17JCDE,2100,Reinforcement Steel Work,2023-11-30 00:00:00.000,6064-2100-001,Reinforcement Steel Work,27725,47261,21609,58959,1274045031
$#17JCDE,2060,Concreting,2019-01-31 00:00:00.000,6062-2060-002,Concreting,360597,4119,22549,3586,80860714
$#17JCDE,2060,Concreting,2019-08-31 00:00:00.000,6062-2060-002,Concreting,360597,4119,72307.89,4116,297619275.24
$#17JCDE,2060,Concreting,2019-10-31 00:00:00.000,6062-2060-002,Concreting,360597,4119,72307.89,4116,378723082.88
$#17JCDE,2060,Concreting,2019-12-31 00:00:00.000,6062-2060-002,Concreting,360597,4119,121579.65,3819,464312683.35
$#18JCDE,2110,Formwork,2019-08-31 00:00:00.000,6063-2110-003,Aluminium Formwork,9674309.89,85,222053.06,425,104216902.83
$#18JCDE,2110,Formwork,2019-10-31 00:00:00.000,6063-2110-003,Aluminium Formwork,9674309.89,85,222053.06,425,123905607.48
$#17JCDE,2060,Concreting,2020-08-31 00:00:00.000,6062-2060-002,Concreting,360597,4119,150310.65,4122,619580499.3
$#17JCDE,2060,Concreting,2020-10-31 00:00:00.000,6062-2060-002,Concreting,360597,4119,173221,4041,699986061
$#18JCDE,2191,Painting,2020-01-31 00:00:00.000,6066-2191-001,Painting,2432914,139,1500,1061,1591500
